user_id	history	indices	values
398	"[2157 1956 2042 2120 1874 2444 1875 2181 2523  670  952 1033 2586  931
  512  945 2022  818 1489   99]"	"[ 233 1154 1192 1895  803 1637  652  242  182  406  855 1231  458  415
  177 1978 1200  905 1746 1846  823  112 1173 1709 1847 1207 1963  421
  639 1230 1605 1556]"	"[10.171558   7.148569   6.5678215  6.2665453  5.603094   4.852584
  4.412379   4.172087   3.993358   3.8293188  3.2517762  2.8614614
  2.514261   2.4826012  2.4563622  2.4247856  2.0675948  2.0578606
  2.0441291  1.903656   1.8577487  1.7061371  1.6080897  1.5521371
  1.5232098  1.4657824  1.2519791  1.1692337  1.1213627  1.0868655
  1.034832   0.987572 ]"
398	"[1956 2042 2120 1874 2444 1875 2181 2523  670  952 1033 2586  931  512
  945 2022  818 1489   99  928]"	"[ 233   19 1895  803 1637 1192 1207 1963  550 1200  826 1766  112  415
  242  406  177  823 1592 1173 1231  905 1802 1131  421  855  171  639
 1388 1556 1676 1605]"	"[9.662447   7.8978987  6.767434   6.2439504  5.871084   4.7804313
 4.251945   3.8175046  3.6378932  3.4645076  3.3192904  3.036329
 2.981663   2.935831   2.8943148  2.7977247  2.7858586  2.769752
 2.626915   2.6025662  2.4773676  2.1182292  2.0182207  1.9548582
 1.4712348  1.3817215  1.2965292  1.2242131  1.1635482  0.9593936
 0.7910438  0.52098876]"
398	"[2042 2120 1874 2444 1875 2181 2523  670  952 1033 2586  931  512  945
 2022  818 1489   99  928 2304]"	"[ 233   41 1192 1637  803 1592 1078  242  406  112 1832 2015 1119  139
  855 1173  652 1231 1207 1567  447 1847 1895  626  421  991  550 1746
  404 1230  223  470]"	"[11.484563    8.25806     6.163289    5.911032    5.3449802   4.1613007
  3.961924    3.8981411   3.7703154   3.7097638   3.2183504   3.1743681
  2.5749278   2.483891    2.4109917   1.9709848   1.9063716   1.836251
  1.7592947   1.7242694   1.6168562   1.6113083   1.5512577   1.2863162
  1.1176617   1.0830826   1.0704712   1.0644672   1.0005302   0.946713
  0.87321734  0.83106506]"
398	"[2120 1874 2444 1875 2181 2523  670  952 1033 2586  931  512  945 2022
  818 1489   99  928 2304 1834]"	"[ 233  206  803  406 1173 1637  447 1231 1192 1708  458  242 1915 2015
  826 1895   35  139 1346 1802  383  991  171 1839   99 1832 1237 1820
 1099  223  318  704]"	"[12.65017     8.346755    5.352262    5.037967    4.6882663   4.590544
  3.4683897   3.1114476   3.0688796   3.0084848   2.7291243   2.5486102
  2.4472399   2.0860965   1.7343566   1.6825141   1.680396    1.6619171
  1.5772576   1.3538625   1.2827469   1.2644444   1.2552036   1.2376497
  1.1952857   1.1691422   1.152939    1.0646805   1.0519024   0.9936086
  0.96804404  0.8662006 ]"
398	"[1874 2444 1875 2181 2523  670  952 1033 2586  931  512  945 2022  818
 1489   99  928 2304 1834 1192]"	"[ 233 1440 1637  803  447  406  313  458 1231  171  855 1766  542 1402
   35  112 1708  652 1832  223 1207 1746  139 1173 1078  599 1453  826
  759 1895 1336 1592]"	"[15.263832   7.5239816  5.606546   4.8213496  3.8687143  3.3589003
  3.153481   3.129065   3.1123502  2.6226873  2.5343065  2.3765516
  2.3362868  2.3316896  2.2064734  2.183545   2.058106   2.014498
  1.985207   1.863005   1.6538314  1.6498532  1.5613048  1.5560797
  1.539162   1.4646294  1.3646494  1.298043   1.1974239  1.0193313
  0.8520533  0.8043759]"
398	"[2444 1875 2181 2523  670  952 1033 2586  931  512  945 2022  818 1489
   99  928 2304 1834 1192 2465]"	"[ 233  175 1637 1192  406  803  112 1846  991  550  826  599  447  139
 1462 2015 1231 1207 1173  415   61 1592  421 1847 1230 1915 1978 1832
 1746 1839 1119  855]"	"[14.582502    5.456832    5.0395994   4.270856    3.9625337   3.39799
  3.1714294   2.963888    2.7081177   2.4704316   2.375333    2.2688985
  2.1548827   2.1505356   2.1060905   1.9939014   1.9037664   1.8795437
  1.7385741   1.697585    1.4330276   1.3798286   1.3432736   1.3011895
  1.2619848   1.0668923   1.013265    0.9134496   0.840496    0.7023534
  0.68052024  0.5245086 ]"
398	"[1875 2181 2523  670  952 1033 2586  931  512  945 2022  818 1489   99
  928 2304 1834 1192 2465  951]"	"[ 233 1264  803 1637   35 1847 1192  112  447   99 1231  415  991 1193
  406 1746  664 1832 1708 1555 1200  139 1445 1119  934 1173  421 1143
  599  386 1087 1320]"	"[12.397766    8.204101    6.8812447   5.9845805   5.505531    5.0669537
  4.492524    3.0837963   3.0095327   3.0084693   2.803209    2.6378586
  2.6326284   2.6061635   2.5596972   2.2046957   1.7819067   1.7665695
  1.6610541   1.6527169   1.4024836   1.3578522   1.3537089   1.2395341
  1.1801045   1.0682492   1.0409621   1.040397    0.9780968   0.9289454
  0.761642    0.74750054]"
398	"[2181 2523  670  952 1033 2586  931  512  945 2022  818 1489   99  928
 2304 1834 1192 2465  951  597]"	"[ 233 1529  447 1637 1166 1173 1231 1192  112 1915  139  599  182  803
 1895   99 1555  759 1820  406 1605 1978 1119  458 1839 1078 1802  550
  542 1746  171  409]"	"[15.705276    5.57299     4.9420233   3.9138098   3.6570218   3.3370643
  2.922979    2.8475153   2.754171    2.3754306   2.334446    2.316086
  2.274192    2.245495    1.7628114   1.4614685   1.453354    1.3578668
  1.2236718   1.2115153   1.2009206   0.99382913  0.8180566   0.7650331
  0.7354906   0.6605729   0.65673697  0.5443725   0.499127    0.4637944
  0.44177315  0.37200955]"
398	"[2523  670  952 1033 2586  931  512  945 2022  818 1489   99  928 2304
 1834 1192 2465  951  597  331]"	"[ 233  709  599 1173 1207 1637  406 1895 1192 1766  313  447  652 1231
  803  121  421 1847 1592 1605 1166   99 1634 1802 1709 1555  242 1346
 1567  759 1708 1445]"	"[14.338542    6.0379295   5.4151554   4.91634     4.4212575   4.3298693
  3.9461489   3.920175    3.146671    3.1264863   2.8743844   2.7200327
  2.5446758   2.4545267   2.3674123   2.0068362   1.6328839   1.5125538
  1.4154723   1.3652434   1.187357    1.0811075   1.0666271   1.018338
  1.0159256   0.84216213  0.79868627  0.7859056   0.76148593  0.7530956
  0.7074606   0.6557858 ]"
398	"[ 670  952 1033 2586  931  512  945 2022  818 1489   99  928 2304 1834
 1192 2465  951  597  331 2588]"	"[ 233   11 1192  803  447 1637 1173  652 1766 1963  406  855 1895  599
 1915  313 1207 1231 1847 1708  112 1195  223 1388   35 1119 1143  826
 1709  421  950 1346]"	"[14.155137   6.7499294  6.143776   5.299971   4.1331677  3.6145804
  3.5164351  3.2834682  3.086921   2.514424   2.45802    2.4411979
  2.058804   1.9207281  1.8683172  1.8478076  1.7821281  1.6657999
  1.6415203  1.4733707  1.4679108  1.4521699  1.3935332  1.3258405
  1.3240045  1.3195041  1.292487   1.272885   1.1802881  1.0630428
  1.0621591  1.0562435]"
398	"[ 952 1033 2586  931  512  945 2022  818 1489   99  928 2304 1834 1192
 2465  951  597  331 2588 1453]"	"[ 233 1063  447 1861  112  406 1637 1766 1192 1722  421  146   35 1963
  803 1555 1556 1173 1592  223  121  318  652  855  265 1915 1231 1708
  599  531 1097 1849]"	"[12.220423   6.5297136  6.2921624  5.962522   4.9894943  4.3799453
  4.2640014  3.9656072  3.8632784  3.4560454  3.210712   3.1930325
  2.8951542  2.8909047  2.651572   2.0266948  1.9584744  1.8688139
  1.8410405  1.8282281  1.8192734  1.7138977  1.6622583  1.615281
  1.4521197  1.4342449  1.4255879  1.3806249  1.206769   1.1358657
  1.0621812  1.0576444]"
398	"[1033 2586  931  512  945 2022  818 1489   99  928 2304 1834 1192 2465
  951  597  331 2588 1453  884]"	"[ 233  409 2035  855  599  447  421  652  112  803 1847 1173  704 1637
  406 1231 1200  146 1766 1915 1832  139 1634  991   99 1746  242  550
  483  415  458 1063]"	"[12.179464    6.201859    5.860424    5.8077135   4.958551    4.911222
  4.329247    3.9134843   3.7652707   3.7138507   3.7135968   3.6022115
  3.428205    3.2191148   2.747059    2.7099984   2.3366773   2.2710245
  2.2427282   2.119885    1.9964589   1.9686518   1.9603324   1.853066
  1.493008    1.3062253   1.2671858   1.2488197   1.0363123   1.0179456
  0.71731955  0.69553995]"
398	"[2586  931  512  945 2022  818 1489   99  928 2304 1834 1192 2465  951
  597  331 2588 1453  884 1770]"	"[ 233  447  803 1173  934  112 1192  599 1637 1847   61  146 1231  223
  421  406  458  855 1832 1915  121  139  415 1200  550 1346 1555  991
 1087 1399 1846 1978]"	"[13.102546    5.9205465   5.3239665   5.083781    5.018959    5.012333
  4.405935    4.0249405   3.6864026   2.6658165   2.4122674   2.4090776
  2.398482    2.1765447   2.0724452   1.9428073   1.5500023   1.4464447
  1.4344221   1.3819793   1.3605763   1.3269883   1.3251648   1.1522797
  1.1326654   1.0602094   1.0532206   0.9836066   0.9595158   0.81458664
  0.725847    0.6798347 ]"
398	"[ 931  512  945 2022  818 1489   99  928 2304 1834 1192 2465  951  597
  331 2588 1453  884 1770    6]"	"[ 233  112  803 1540 1173  447  599 1637  421 1192 1231  406 1978  223
 1592 1078   35 1708 1847  458 1832 1346 1915  121   61  182 1453 2015
  855  139  652  991]"	"[13.024602    5.8944974   5.637826    5.3619747   5.1227107   4.765116
  4.2337084   3.7671978   3.7391536   2.627808    2.5981543   2.5787344
  2.5399635   2.2451568   2.2244723   1.8318721   1.8088104   1.7954433
  1.769288    1.6270238   1.5121038   1.4371207   1.4338717   1.3717568
  1.3267776   0.7731676   0.6235542   0.5681796   0.53771013  0.5045555
  0.49345505  0.4643563 ]"
398	"[ 512  945 2022  818 1489   99  928 2304 1834 1192 2465  951  597  331
 2588 1453  884 1770    6   21]"	"[ 233  421  447  803  240  599  406  223 1192 1637  146  112 1231  991
   61 1915 1346  415 1555 1445 1978 1832 1078  652 1802  664  409 1847
 1173 1462  383  626]"	"[13.883602    6.105455    6.0349355   5.2010136   4.966094    4.8139205
  4.026163    3.9419336   3.4241843   3.359955    2.6047347   2.5222883
  2.26429     2.1264274   2.0920799   1.8997701   1.6095585   1.313438
  1.2857202   1.2351947   1.1606438   1.1573586   1.140601    1.0398433
  1.0158868   0.93282366  0.9028284   0.84627646  0.83281946  0.7901667
  0.7126415   0.69825274]"
398	"[ 945 2022  818 1489   99  928 2304 1834 1192 2465  951  597  331 2588
 1453  884 1770    6   21  946]"	"[ 233  683  803  447  599  421 1556 1637  223   61  112 1231 1832  415
  826  171  406 1555 1346 1766  855 1166 1200  664 1078 1978  409  146
   99  121 1173 1740]"	"[13.36824     6.33644     5.935194    5.1943016   4.6293774   4.521063
  4.001402    3.9667816   3.5361087   3.5145333   3.3647826   2.8825362
  2.7726803   2.4005277   2.3987892   2.0786898   2.0259874   1.9139158
  1.8323598   1.7840164   1.7134119   1.5188147   1.3756285   1.1785733
  1.0786846   1.0648026   0.9751114   0.91194737  0.794708    0.74279916
  0.6643263   0.50892305]"
398	"[2022  818 1489   99  928 2304 1834 1192 2465  951  597  331 2588 1453
  884 1770    6   21  946 2577]"	"[ 233  447   64  599  223  803  421 1346 1192   99 1173 1978 1766 1915
 1231   61 1637 1847  406  458  112  542  652 1143  409  121  764  826
 1849 1469  550  182]"	"[12.83803    8.450094   6.3804555  5.406405   4.026988   3.9779174
  3.3434896  3.2214983  3.0017958  2.988691   2.9844704  2.8270018
  2.7381456  2.7128353  2.6984885  2.6364734  2.1706765  2.141143
  2.0575004  1.5064626  1.4824588  1.4216192  1.3024844  1.1454601
  1.0220472  0.8152081  0.6535269  0.6523592  0.6374057  0.6253934
  0.6200696  0.5911914]"
398	"[ 818 1489   99  928 2304 1834 1192 2465  951  597  331 2588 1453  884
 1770    6   21  946 2577  825]"	"[ 233  447  599  420 1173  112   99  223 1192 1637 1555  803  406 1445
 1978 1078 1231 1895 1195  759  826 1802 1915  358  421  458  639  859
 1832 1820 1346  660]"	"[12.119296   10.044372    5.9138093   5.3312836   4.410298    3.7080941
  3.6104724   3.556017    3.3442137   2.8836937   2.8111646   2.6582632
  2.5771153   2.3221133   1.9078143   1.7305766   1.5968444   1.5300157
  1.3656267   1.1096182   1.0508947   0.9779321   0.96144295  0.89768875
  0.8077232   0.631421    0.6205704   0.5994837   0.5334702   0.5172131
  0.4976091   0.49648523]"
398	"[1489   99  928 2304 1834 1192 2465  951  597  331 2588 1453  884 1770
    6   21  946 2577  825 2395]"	"[ 233  565  447  112  599  406  121  223 1637 1192  177 1166 1766 1708
 1078 1978  759   61  458 1802  171   99 1605 1231 1849 1445  146 1555
 1346 1195  652 1608]"	"[12.208679    7.9716835   7.464356    6.074265    4.6346655   4.5016923
  4.2500677   3.528466    3.4472256   3.1167781   3.1003554   2.6292415
  2.3699224   2.2676957   2.1716685   1.9655845   1.9320452   1.923859
  1.8410172   1.8398612   1.7466527   1.646551    1.5978744   1.2297475
  1.2031472   1.114169    1.0969555   1.0342615   0.97909546  0.9310756
  0.8659995   0.760793  ]"
398	"[  99  928 2304 1834 1192 2465  951  597  331 2588 1453  884 1770    6
   21  946 2577  825 2395 1423]"	"[ 233  540  447  223 1402  406 1346 1637  759  112  458 1143  826 1336
  599 1555 1849 1708 1462  409  171 1978 1078 1963 1231  121 1173 1766
  177   99 1832  415]"	"[10.758987   8.443065   8.211407   5.5935297  5.17903    4.500505
  4.4019465  4.078499   3.7672517  3.759669   3.5897145  3.5646782
  3.2906473  3.179083   3.04481    2.5564296  2.4560144  2.3581645
  2.2557902  2.1712446  1.9562879  1.8985741  1.8801419  1.7629952
  1.7512314  1.6241583  1.6130881  1.2755685  1.2535888  1.1895578
  1.1126963  1.0884968]"
398	"[ 928 2304 1834 1192 2465  951  597  331 2588 1453  884 1770    6   21
  946 2577  825 2395 1423  625]"	"[ 233  320  599  223 1346 1402  177 1637  447  406  759 1832 1978   61
  458  826  112 1766 1231 1336 1555 1207  652 1708 1078 1802 1895 1200
 1131 1143 1453  415]"	"[13.108848   6.977318   5.43919    4.985681   4.7548313  4.580801
  4.356976   4.2205615  3.7381287  3.5694323  3.4047258  3.2782502
  3.1500905  3.0594506  2.4979374  2.3859944  2.3576438  2.2988744
  2.0602748  2.0003798  1.9052981  1.8166232  1.7688049  1.7000234
  1.6401695  1.6347148  1.6340486  1.6060822  1.5164901  1.4318763
  1.0745026  1.0571092]"
398	"[2304 1834 1192 2465  951  597  331 2588 1453  884 1770    6   21  946
 2577  825 2395 1423  625 1263]"	"[ 233 1902 1637  223  112 1173  406  447 1131  599 1336  458  383  146
   61 1832  803 1746 1801 1462 1420 1143 1388  313  171 1555  415 1849
  121 1346 1978 1445]"	"[11.636079   5.0478244  4.90482    4.8170247  4.6401634  4.5222216
  4.2658463  3.9221795  3.852179   3.733389   3.628282   3.3401084
  3.0657086  2.9657865  2.8947725  2.686825   2.6608663  2.6077938
  2.532714   1.8559397  1.6661942  1.6655087  1.5196549  1.4407511
  1.3626007  1.3579897  1.3499173  1.3314328  1.2950919  1.1874921
  1.1592604  1.1246948]"
398	"[1834 1192 2465  951  597  331 2588 1453  884 1770    6   21  946 2577
  825 2395 1423  625 1263 2725]"	"[ 233  193  112 1346 1820 1207  406 1766 1832 1078  759  803 1336 1637
  223 1200  447 1166 1895  599  458 1231 1555 1846  298  347   61 1847
  550 1849  320  652]"	"[11.746693    6.4363985   6.044902    5.5365996   4.8954744   4.6573315
  4.3864403   3.7385607   3.6333559   3.6302729   3.4794748   3.3626003
  3.2828844   3.120449    2.7665095   2.7465398   2.692009    2.410365
  2.268401    2.236115    2.1424773   1.5352991   1.5135766   1.4715767
  1.3986859   1.2945395   1.2517564   1.1102973   1.0927751   1.0382036
  0.97396874  0.69623077]"
398	"[1192 2465  951  597  331 2588 1453  884 1770    6   21  946 2577  825
 2395 1423  625 1263 2725 2716]"	"[ 233  112  148  406 1895 1143 1637 1207  447 1336  458  759 1766 1708
 1200 1078  313 1849 1445 1346  139 1193  189  415   99 1402 1832  599
 1231  652  182  242]"	"[9.7275505 8.994572  6.526579  4.990875  4.925647  4.556516  4.081713
 3.9520903 3.701651  3.629604  3.593395  3.3527496 3.214545  2.67939
 2.5636272 2.3198953 2.2825956 2.2185767 2.106173  2.0968182 2.0621896
 2.0419393 2.0285516 1.9980737 1.9220402 1.8449134 1.7684587 1.5246673
 1.5124686 1.2699271 1.2513068 1.2120844]"
398	"[2465  951  597  331 2588 1453  884 1770    6   21  946 2577  825 2395
 1423  625 1263 2725 2716  988]"	"[ 233  112 1846 1071 1895  171  406 1637 1766  759 1634 1445 1131  177
 1420 1200 1820 1231 1555 1193   61 1849  409  458 1605 1173 1143  139
   35  542 1889  447]"	"[10.063687   8.174715   6.402463   6.130186   5.6069727  5.234573
  4.9089317  4.774032   4.2475114  2.5914695  2.4860423  2.4668403
  2.3869236  2.076178   1.9344698  1.8373367  1.7374876  1.7149961
  1.6215618  1.4724957  1.3890482  1.3759779  1.3733768  1.3485866
  1.3366582  1.2850927  1.248666   1.1924068  1.1561068  1.137698
  1.0988345  1.0037575]"
398	"[ 951  597  331 2588 1453  884 1770    6   21  946 2577  825 2395 1423
  625 1263 2725 2716  988 2271]"	"[ 960  233 1637 1173  112 1895 1240 1388 1119 1166 1420 1555 1766 1978
  409 1462 1143  447  759  458 1915 1846 1193  803 1178  139 1230 1192
  171 1445  431 2013]"	"[9.404976  7.067242  6.537035  6.18831   5.6691294 4.6690435 4.5336523
 4.001604  3.767646  3.6865916 3.6144013 3.334695  2.9701695 2.8882115
 2.8850365 2.8725636 2.492374  2.4141786 2.4033906 2.2582347 2.1271245
 2.1063845 1.8767914 1.851168  1.728728  1.7280775 1.6058719 1.5032548
 1.4421333 1.4053491 1.3570538 1.3134925]"
398	"[ 597  331 2588 1453  884 1770    6   21  946 2577  825 2395 1423  625
 1263 2725 2716  988 2271 2517]"	"[ 233  504 1637  447 1131 1445 1462 1978  409  458  991 1849  803 1846
 1143 1766  112  177  550   61 1839 1567 1895 1192 1166  759  421 1178
  599 1173 1071 1193]"	"[12.022695    7.8387895   5.6735005   5.609412    4.705937    4.5353084
  4.3033767   4.2361245   4.1834903   4.065432    3.985556    3.7398622
  2.9456608   2.8537953   2.3706698   2.3419046   2.043154    2.0349565
  1.8934877   1.6787047   1.6751881   1.6569538   1.586026    1.4637094
  1.3364328   1.2949405   1.2531046   1.2206581   1.0625117   1.0239978
  0.9912112   0.97487015]"
398	"[ 331 2588 1453  884 1770    6   21  946 2577  825 2395 1423  625 1263
 2725 2716  988 2271 2517 1645]"	"[ 233  636  447 1978 1559  458  112 1402 1143  599 1420 1637 1193   61
 1766  759 1746 1166  139 1231 1051 2015 1391  542  421 1119  313 1388
  171 1462  409  177]"	"[12.384298   6.8215275  6.6788282  5.842235   5.2783012  5.1761365
  4.688785   4.6165576  3.9833527  3.1282678  3.0741944  3.0406213
  2.996229   2.9521873  2.9357178  2.040858   2.0332544  1.8906684
  1.846989   1.464061   1.4264966  1.3287616  1.2026508  1.1383823
  1.1382493  1.1292375  1.0879078  1.0840108  1.0037936  0.9056961
  0.7761728  0.6682855]"
398	"[2588 1453  884 1770    6   21  946 2577  825 2395 1423  625 1263 2725
 2716  988 2271 2517 1645  960]"	"[ 684 1420 1978 1637 1445  447 1766  313  233  803 1963  823  112  458
 1402 1555 1193 1173 1820 1915  146 1849 1207 1802 1832 1143 1325 1230
  406 1200  550 1231]"	"[9.110835  7.950622  6.170688  5.929993  5.7381926 5.5318933 5.2091575
 5.169255  4.2560797 3.9148824 3.3332658 3.2487323 3.0813482 2.9751837
 2.9154713 2.5397704 2.2114358 2.205659  2.1917987 1.7707802 1.624127
 1.5314093 1.4428036 1.3383803 1.3286288 1.2666258 1.2212139 1.180584
 1.125013  1.0138879 0.9232366 0.9100387]"
398	"[1453  884 1770    6   21  946 2577  825 2395 1423  625 1263 2725 2716
  988 2271 2517 1645  960 1781]"	"[ 272  447 1445 1402  823 1637  803 1420 1388  112  406   61 1766 1978
  664 1915   99  233 1555 1708 1832 1746 1847 1143  415  700 1200 1231
  182 1846 1567 1963]"	"[9.167255  7.8452907 7.1648006 5.819319  5.742653  5.7075186 5.4307337
 5.083124  4.892642  4.625823  4.1156273 3.7990448 3.2621055 3.146495
 2.8475552 2.8267372 2.6866393 2.388717  2.2221353 1.7494333 1.3670982
 1.2980928 1.2636569 1.2610672 1.2351259 1.2160017 1.2037791 1.1600955
 1.1596034 1.144115  1.0903163 1.0332606]"
398	"[ 884 1770    6   21  946 2577  825 2395 1423  625 1263 2725 2716  988
 2271 2517 1645  960 1781 2652]"	"[1978  872 1420 1637 1230  803  112 1766  406 1847   99  139  823 1445
  664 1746 1592  447 1173  121 1963  233  905  409  331  550 1915 1402
 1360 1281 1820  421]"	"[9.194921  7.145656  7.0367765 6.5943666 5.261737  4.776111  4.6335645
 4.5823493 3.953864  3.946012  3.6177928 3.4756792 3.435831  3.0445273
 2.9207487 2.9204888 2.8482087 2.601193  2.1294317 2.1195812 1.9103878
 1.8408656 1.4598835 1.1524694 0.9517125 0.9511908 0.9408076 0.7767587
 0.75827   0.7395774 0.7316198 0.6642524]"
